Dýþ Çap;71.578;[mm]
Dýþ Çap;71.530;[mm]
Dýþ Çap;71.504;[mm]
Dýþ Çap;71.456;[mm]
Dýþ Çap;71.524;[mm]
Dýþ Çap;71.528;[mm]
Dýþ Çap; ; 
Dýþ Çap;71.376;[mm]
Dýþ Çap;71.515;[mm]
Dýþ Çap;71.462;[mm]
Dýþ Çap;71.468;[mm]
Dýþ Çap;71.507;[mm]
Dýþ Çap;71.415;[mm]
Dýþ Çap;71.505;[mm]
Dýþ Çap;71.498;[mm]
Dýþ Çap;71.388;[mm]
Dýþ Çap;71.516;[mm]
Dýþ Çap;71.527;[mm]
Dýþ Çap;71.375;[mm]
Dýþ Çap;71.405;[mm]
Dýþ Çap;71.541;[mm]
Dýþ Çap;71.416;[mm]
Dýþ Çap;71.452;[mm]
Dýþ Çap;71.537;[mm]
Dýþ Çap;71.458;[mm]
Dýþ Çap;71.603;[mm]
Dýþ Çap;71.457;[mm]
Dýþ Çap;71.457;[mm]
Dýþ Çap;71.510;[mm]
Dýþ Çap;71.386;[mm]
Dýþ Çap;71.468;[mm]
Dýþ Çap;71.509;[mm]
Dýþ Çap;71.534;[mm]
Dýþ Çap;71.560;[mm]
Dýþ Çap;71.415;[mm]
Dýþ Çap;71.491;[mm]
Dýþ Çap;71.547;[mm]
Dýþ Çap;71.622;[mm]
Dýþ Çap;71.367;[mm]
Dýþ Çap;71.654;[mm]
Dýþ Çap;71.357;[mm]
Dýþ Çap;71.570;[mm]
Dýþ Çap;71.487;[mm]
Dýþ Çap;71.422;[mm]
Dýþ Çap;71.531;[mm]
Dýþ Çap;71.547;[mm]
Dýþ Çap;71.360;[mm]
Dýþ Çap;70.872;[mm]
Dýþ Çap;71.439;[mm]
Dýþ Çap;71.529;[mm]
Dýþ Çap;71.418;[mm]
Dýþ Çap;71.457;[mm]
Dýþ Çap;71.454;[mm]
Dýþ Çap;71.482;[mm]
Dýþ Çap;71.469;[mm]
Dýþ Çap;71.353;[mm]
Dýþ Çap;71.462;[mm]
Dýþ Çap;71.504;[mm]
Dýþ Çap;71.517;[mm]
Dýþ Çap;71.428;[mm]
Dýþ Çap;71.364;[mm]
Dýþ Çap;71.552;[mm]
Dýþ Çap;71.496;[mm]
Dýþ Çap;71.402;[mm]
Dýþ Çap;71.465;[mm]
Dýþ Çap;71.530;[mm]
Dýþ Çap;71.416;[mm]
Dýþ Çap;71.640;[mm]
Dýþ Çap;71.462;[mm]
Dýþ Çap;71.433;[mm]
Dýþ Çap;71.547;[mm]
Dýþ Çap;71.474;[mm]
Dýþ Çap;71.464;[mm]
Dýþ Çap;71.558;[mm]
Dýþ Çap;71.523;[mm]
Dýþ Çap;71.474;[mm]
Dýþ Çap;71.479;[mm]
Dýþ Çap;71.398;[mm]
Dýþ Çap;71.440;[mm]
Dýþ Çap;71.535;[mm]
Dýþ Çap;71.397;[mm]
Dýþ Çap;71.481;[mm]
Dýþ Çap;71.462;[mm]
Dýþ Çap;71.638;[mm]
Dýþ Çap;71.562;[mm]
Dýþ Çap;71.525;[mm]
Dýþ Çap;71.435;[mm]
Dýþ Çap;71.481;[mm]
Dýþ Çap;71.479;[mm]
Dýþ Çap;71.500;[mm]
Dýþ Çap;71.496;[mm]
Dýþ Çap;71.514;[mm]
Dýþ Çap;71.487;[mm]
Dýþ Çap;71.492;[mm]
Dýþ Çap;71.539;[mm]
Dýþ Çap;71.474;[mm]
Dýþ Çap;71.451;[mm]
Dýþ Çap;71.472;[mm]
Dýþ Çap;71.471;[mm]
Dýþ Çap;71.514;[mm]
Dýþ Çap;71.396;[mm]
Dýþ Çap;71.479;[mm]
Dýþ Çap;71.500;[mm]
Dýþ Çap;71.437;[mm]
Dýþ Çap;71.444;[mm]
Dýþ Çap;71.395;[mm]
Dýþ Çap;71.514;[mm]
Dýþ Çap;71.409;[mm]
Dýþ Çap;71.510;[mm]
Dýþ Çap;71.540;[mm]
Dýþ Çap;71.485;[mm]
Dýþ Çap;71.484;[mm]
Dýþ Çap;71.488;[mm]
Dýþ Çap;71.483;[mm]
Dýþ Çap;71.438;[mm]
Dýþ Çap;71.478;[mm]
Dýþ Çap;71.455;[mm]
Dýþ Çap;71.355;[mm]
Dýþ Çap;71.505;[mm]
Dýþ Çap;71.378;[mm]
Dýþ Çap;71.475;[mm]
Dýþ Çap;71.479;[mm]
Dýþ Çap;71.588;[mm]
Dýþ Çap;71.520;[mm]
Dýþ Çap;71.463;[mm]
Dýþ Çap;71.387;[mm]
Dýþ Çap;71.383;[mm]
Dýþ Çap;71.448;[mm]
Dýþ Çap;71.410;[mm]
Dýþ Çap;71.519;[mm]
Dýþ Çap;71.471;[mm]
Dýþ Çap;71.301;[mm]
Dýþ Çap;71.397;[mm]
Dýþ Çap;71.474;[mm]
Dýþ Çap;71.514;[mm]
Dýþ Çap;71.463;[mm]
Dýþ Çap;71.467;[mm]
Dýþ Çap;71.582;[mm]
Dýþ Çap; ; 
Dýþ Çap;71.470;[mm]
Dýþ Çap;71.431;[mm]
Dýþ Çap;71.500;[mm]
Dýþ Çap;71.493;[mm]
Dýþ Çap;71.584;[mm]
Dýþ Çap;71.451;[mm]
Dýþ Çap;71.515;[mm]
Dýþ Çap;71.422;[mm]
Dýþ Çap;71.469;[mm]
Dýþ Çap;71.518;[mm]
Dýþ Çap;71.527;[mm]
Dýþ Çap;71.382;[mm]
Dýþ Çap;71.465;[mm]
Dýþ Çap;71.552;[mm]
Dýþ Çap;71.518;[mm]
Dýþ Çap;71.506;[mm]
Dýþ Çap;71.473;[mm]
Dýþ Çap;71.521;[mm]
Dýþ Çap;71.456;[mm]
Dýþ Çap;71.478;[mm]
Dýþ Çap;71.611;[mm]
Dýþ Çap;71.489;[mm]
Dýþ Çap;71.485;[mm]
Dýþ Çap;71.482;[mm]
Dýþ Çap;71.511;[mm]
Dýþ Çap;71.444;[mm]
Dýþ Çap;71.501;[mm]
Dýþ Çap;71.464;[mm]
Dýþ Çap;71.459;[mm]
Dýþ Çap;71.525;[mm]
Dýþ Çap;71.426;[mm]
Dýþ Çap;71.486;[mm]
Dýþ Çap;71.457;[mm]
Dýþ Çap;71.499;[mm]
Dýþ Çap;71.422;[mm]
Dýþ Çap;71.319;[mm]
Dýþ Çap;71.488;[mm]
Dýþ Çap;71.521;[mm]
Dýþ Çap;71.499;[mm]
Dýþ Çap;71.522;[mm]
Dýþ Çap;71.442;[mm]
Dýþ Çap;71.483;[mm]
Dýþ Çap;71.461;[mm]
Dýþ Çap;71.511;[mm]
Dýþ Çap;71.375;[mm]
Dýþ Çap;71.510;[mm]
Dýþ Çap;71.342;[mm]
Dýþ Çap;71.541;[mm]
Dýþ Çap;71.360;[mm]
Dýþ Çap;71.474;[mm]
Dýþ Çap;71.591;[mm]
Dýþ Çap;71.492;[mm]
Dýþ Çap;71.490;[mm]
Dýþ Çap;71.382;[mm]
Dýþ Çap;71.534;[mm]
Dýþ Çap;72.773;[mm]
Dýþ Çap;71.500;[mm]
Dýþ Çap;71.553;[mm]
Dýþ Çap;71.420;[mm]
Dýþ Çap;71.503;[mm]
Dýþ Çap;71.482;[mm]
Dýþ Çap;71.447;[mm]
Dýþ Çap;71.476;[mm]
Dýþ Çap;71.493;[mm]
Dýþ Çap;71.506;[mm]
Dýþ Çap;71.518;[mm]
Dýþ Çap;71.419;[mm]
Dýþ Çap;71.480;[mm]
Dýþ Çap;71.503;[mm]
Dýþ Çap;71.366;[mm]
Dýþ Çap;71.509;[mm]
Dýþ Çap;71.522;[mm]
Dýþ Çap;71.490;[mm]
Dýþ Çap;71.437;[mm]
Dýþ Çap;71.314;[mm]
Dýþ Çap;71.502;[mm]
Dýþ Çap;71.455;[mm]
Dýþ Çap;71.381;[mm]
Dýþ Çap;71.474;[mm]
Dýþ Çap;71.468;[mm]
Dýþ Çap; ; 
Dýþ Çap;71.488;[mm]
Dýþ Çap;71.427;[mm]
Dýþ Çap;71.462;[mm]
Dýþ Çap;71.380;[mm]
Dýþ Çap;71.383;[mm]
Dýþ Çap;71.442;[mm]
Dýþ Çap;71.542;[mm]
Dýþ Çap;71.481;[mm]
Dýþ Çap;71.538;[mm]
Dýþ Çap;71.435;[mm]
Dýþ Çap;71.479;[mm]
Dýþ Çap;71.402;[mm]
Dýþ Çap;71.536;[mm]
Dýþ Çap;71.517;[mm]
Dýþ Çap;71.511;[mm]
Dýþ Çap;71.500;[mm]
Dýþ Çap;71.444;[mm]
Dýþ Çap;71.460;[mm]
Dýþ Çap;71.345;[mm]
Dýþ Çap;71.511;[mm]
Dýþ Çap;71.420;[mm]
Dýþ Çap;71.495;[mm]
Dýþ Çap;71.453;[mm]
Dýþ Çap;71.358;[mm]
Dýþ Çap;71.491;[mm]
Dýþ Çap;71.438;[mm]
Dýþ Çap;71.480;[mm]
Dýþ Çap;71.501;[mm]
Dýþ Çap;71.453;[mm]
Dýþ Çap;71.397;[mm]
Dýþ Çap;71.461;[mm]
Dýþ Çap;71.429;[mm]
Dýþ Çap;71.439;[mm]
Dýþ Çap;71.371;[mm]
Dýþ Çap;71.441;[mm]
Dýþ Çap;71.496;[mm]
Dýþ Çap;71.435;[mm]
Dýþ Çap;71.496;[mm]
Dýþ Çap;71.523;[mm]
Dýþ Çap;71.492;[mm]
Dýþ Çap;71.398;[mm]
Dýþ Çap;71.508;[mm]
Dýþ Çap;71.500;[mm]
Dýþ Çap;71.335;[mm]
Dýþ Çap;71.438;[mm]
Dýþ Çap;71.608;[mm]
Dýþ Çap;71.451;[mm]
Dýþ Çap;71.521;[mm]
Dýþ Çap; ; 
Dýþ Çap;71.614;[mm]
Dýþ Çap;71.345;[mm]
Dýþ Çap;71.510;[mm]
Dýþ Çap;71.557;[mm]
Dýþ Çap;71.420;[mm]
Dýþ Çap;71.460;[mm]
Dýþ Çap;71.391;[mm]
Dýþ Çap;71.545;[mm]
Dýþ Çap;71.239;[mm]
Dýþ Çap;71.429;[mm]
Dýþ Çap;71.533;[mm]
Dýþ Çap;71.416;[mm]
Dýþ Çap;71.461;[mm]
Dýþ Çap;71.393;[mm]
Dýþ Çap;71.470;[mm]
Dýþ Çap;71.386;[mm]
Dýþ Çap;71.402;[mm]
Dýþ Çap;71.387;[mm]
Dýþ Çap;71.448;[mm]
Dýþ Çap;71.528;[mm]
Dýþ Çap;71.575;[mm]
Dýþ Çap;71.507;[mm]
Dýþ Çap;71.476;[mm]
Dýþ Çap;71.447;[mm]
Dýþ Çap;71.430;[mm]
Dýþ Çap;71.530;[mm]
Dýþ Çap;71.489;[mm]
Dýþ Çap;71.506;[mm]
Dýþ Çap;71.513;[mm]
Dýþ Çap;71.389;[mm]
Dýþ Çap;71.421;[mm]
Dýþ Çap;71.455;[mm]
Dýþ Çap;71.442;[mm]
Dýþ Çap;71.470;[mm]
Dýþ Çap;71.548;[mm]
Dýþ Çap;71.507;[mm]
Dýþ Çap;71.470;[mm]
Dýþ Çap;71.489;[mm]
Dýþ Çap;71.483;[mm]
Dýþ Çap;71.434;[mm]
Dýþ Çap;71.562;[mm]
Dýþ Çap;71.448;[mm]
Dýþ Çap;71.440;[mm]
Dýþ Çap;71.441;[mm]
Dýþ Çap;71.498;[mm]
Dýþ Çap;71.425;[mm]
Dýþ Çap;71.468;[mm]
Dýþ Çap;71.476;[mm]
Dýþ Çap;71.526;[mm]
Dýþ Çap;71.464;[mm]
Dýþ Çap;71.449;[mm]
Dýþ Çap;71.472;[mm]
Dýþ Çap;71.438;[mm]
Dýþ Çap;71.497;[mm]
Dýþ Çap;71.450;[mm]
Dýþ Çap;71.464;[mm]
Dýþ Çap;71.481;[mm]
Dýþ Çap;71.498;[mm]
Dýþ Çap;71.499;[mm]
Dýþ Çap;71.531;[mm]
Dýþ Çap;71.455;[mm]
Dýþ Çap;71.466;[mm]
Dýþ Çap;71.331;[mm]
Dýþ Çap;71.509;[mm]
Dýþ Çap;71.473;[mm]
Dýþ Çap;71.436;[mm]
Dýþ Çap;71.440;[mm]
Dýþ Çap;71.483;[mm]
Dýþ Çap;71.497;[mm]
Dýþ Çap;71.576;[mm]
Dýþ Çap;71.483;[mm]
Dýþ Çap;71.481;[mm]
Dýþ Çap;71.514;[mm]
Dýþ Çap;71.386;[mm]
Dýþ Çap;71.506;[mm]
Dýþ Çap;71.576;[mm]
Dýþ Çap;71.521;[mm]
Dýþ Çap;71.522;[mm]
Dýþ Çap;71.519;[mm]
Dýþ Çap;71.467;[mm]
Dýþ Çap;71.423;[mm]
Dýþ Çap;71.497;[mm]
Dýþ Çap;71.481;[mm]
Dýþ Çap;71.471;[mm]
Dýþ Çap;71.423;[mm]
Dýþ Çap;71.552;[mm]
Dýþ Çap;71.508;[mm]
Dýþ Çap;71.475;[mm]
Dýþ Çap;71.603;[mm]
Dýþ Çap;71.520;[mm]
Dýþ Çap;71.473;[mm]
Dýþ Çap;71.488;[mm]
Dýþ Çap;71.420;[mm]
Dýþ Çap;71.380;[mm]
Dýþ Çap;71.457;[mm]
Dýþ Çap;71.371;[mm]
Dýþ Çap;71.411;[mm]
Dýþ Çap;71.472;[mm]
Dýþ Çap;71.343;[mm]
Dýþ Çap;71.459;[mm]
Dýþ Çap;71.542;[mm]
Dýþ Çap;71.447;[mm]
Dýþ Çap;71.473;[mm]
Dýþ Çap;71.482;[mm]
Dýþ Çap;71.433;[mm]
Dýþ Çap;71.471;[mm]
Dýþ Çap;71.459;[mm]
Dýþ Çap;71.497;[mm]
Dýþ Çap;71.486;[mm]
Dýþ Çap;71.447;[mm]
Dýþ Çap;71.570;[mm]
Dýþ Çap;71.449;[mm]
Dýþ Çap;71.466;[mm]
Dýþ Çap;71.499;[mm]
Dýþ Çap;71.466;[mm]
Dýþ Çap;71.480;[mm]
Dýþ Çap;71.485;[mm]
Dýþ Çap;71.383;[mm]
Dýþ Çap;71.561;[mm]
Dýþ Çap;71.463;[mm]
Dýþ Çap;71.555;[mm]
Dýþ Çap;71.496;[mm]
Dýþ Çap;71.521;[mm]
Dýþ Çap;71.519;[mm]
Dýþ Çap;71.466;[mm]
Dýþ Çap;71.427;[mm]
Dýþ Çap;71.521;[mm]
Dýþ Çap;71.368;[mm]
Dýþ Çap;71.558;[mm]
Dýþ Çap;71.489;[mm]
Dýþ Çap;71.405;[mm]
Dýþ Çap;71.426;[mm]
Dýþ Çap;71.571;[mm]
Dýþ Çap;71.462;[mm]
Dýþ Çap;71.491;[mm]
Dýþ Çap;71.467;[mm]
Dýþ Çap;71.371;[mm]
Dýþ Çap;71.403;[mm]
Dýþ Çap;71.385;[mm]
Dýþ Çap;71.402;[mm]
Dýþ Çap;71.565;[mm]
Dýþ Çap;71.524;[mm]
Dýþ Çap;71.472;[mm]
Dýþ Çap;71.371;[mm]
Dýþ Çap;71.469;[mm]
Dýþ Çap;71.459;[mm]
Dýþ Çap;71.840;[mm]
Dýþ Çap;71.458;[mm]
Dýþ Çap; ; 
Dýþ Çap;71.350;[mm]
Dýþ Çap;71.515;[mm]
Dýþ Çap;71.477;[mm]
Dýþ Çap;71.382;[mm]
Dýþ Çap;71.509;[mm]
Dýþ Çap;71.468;[mm]
Dýþ Çap;71.444;[mm]
Dýþ Çap;71.446;[mm]
Dýþ Çap;71.500;[mm]
Dýþ Çap;71.380;[mm]
Dýþ Çap;71.444;[mm]
Dýþ Çap;71.426;[mm]
Dýþ Çap;71.441;[mm]
Dýþ Çap;71.461;[mm]
Dýþ Çap;71.533;[mm]
Dýþ Çap;71.471;[mm]
Dýþ Çap;71.389;[mm]
Dýþ Çap;71.509;[mm]
Dýþ Çap;71.435;[mm]
Dýþ Çap;71.659;[mm]
Dýþ Çap;71.479;[mm]
Dýþ Çap;71.538;[mm]
Dýþ Çap;71.467;[mm]
Dýþ Çap;71.441;[mm]
Dýþ Çap;71.425;[mm]
Dýþ Çap;71.414;[mm]
Dýþ Çap;71.611;[mm]
Dýþ Çap;71.562;[mm]
Dýþ Çap;71.569;[mm]
Dýþ Çap;71.514;[mm]
Dýþ Çap;71.508;[mm]
Dýþ Çap;71.507;[mm]
Dýþ Çap;71.448;[mm]
Dýþ Çap;71.413;[mm]
Dýþ Çap;71.439;[mm]
Dýþ Çap;71.386;[mm]
Dýþ Çap;71.427;[mm]
Dýþ Çap;71.508;[mm]
Dýþ Çap;71.468;[mm]
Dýþ Çap;71.478;[mm]
Dýþ Çap;71.455;[mm]
Dýþ Çap;71.507;[mm]
Dýþ Çap;71.401;[mm]
Dýþ Çap;71.451;[mm]
Dýþ Çap;71.501;[mm]
Dýþ Çap;71.445;[mm]
Dýþ Çap;71.563;[mm]
Dýþ Çap;71.511;[mm]
Dýþ Çap;71.406;[mm]
Dýþ Çap;71.479;[mm]
Dýþ Çap;71.474;[mm]
Dýþ Çap;71.509;[mm]
Dýþ Çap;71.466;[mm]
Dýþ Çap;71.485;[mm]
Dýþ Çap;71.488;[mm]
Dýþ Çap;71.403;[mm]
Dýþ Çap;71.456;[mm]
Dýþ Çap;71.492;[mm]
Dýþ Çap;71.482;[mm]
Dýþ Çap;71.500;[mm]
Dýþ Çap;71.428;[mm]
Dýþ Çap;71.435;[mm]
Dýþ Çap;71.473;[mm]
Dýþ Çap;71.414;[mm]
Dýþ Çap;71.429;[mm]
Dýþ Çap;71.458;[mm]
Dýþ Çap;71.479;[mm]
Dýþ Çap;71.427;[mm]
Dýþ Çap;71.465;[mm]
Dýþ Çap;71.504;[mm]
Dýþ Çap;71.413;[mm]
Dýþ Çap;71.464;[mm]
Dýþ Çap;71.464;[mm]
Dýþ Çap;71.508;[mm]
Dýþ Çap;71.483;[mm]
Dýþ Çap;71.514;[mm]
Dýþ Çap;71.471;[mm]
Dýþ Çap;71.371;[mm]
Dýþ Çap;71.592;[mm]
Dýþ Çap;71.517;[mm]
Dýþ Çap;71.445;[mm]
Dýþ Çap;71.500;[mm]
Dýþ Çap;71.432;[mm]
Dýþ Çap;71.370;[mm]
Dýþ Çap;71.386;[mm]
Dýþ Çap;71.523;[mm]
Dýþ Çap;71.435;[mm]
Dýþ Çap;71.547;[mm]
Dýþ Çap;71.500;[mm]
Dýþ Çap;71.571;[mm]
Dýþ Çap;71.519;[mm]
Dýþ Çap;71.529;[mm]
Dýþ Çap;71.436;[mm]
Dýþ Çap;71.489;[mm]
Dýþ Çap;71.520;[mm]
Dýþ Çap;71.382;[mm]
Dýþ Çap;71.394;[mm]
Dýþ Çap;71.409;[mm]
Dýþ Çap;71.438;[mm]
Dýþ Çap;71.407;[mm]
Dýþ Çap;71.507;[mm]
Dýþ Çap;71.438;[mm]
Dýþ Çap;71.466;[mm]
Dýþ Çap;71.407;[mm]
Dýþ Çap;71.198;[mm]
Dýþ Çap;71.460;[mm]
Dýþ Çap;71.468;[mm]
Dýþ Çap;71.236;[mm]
Dýþ Çap;71.436;[mm]
Dýþ Çap;71.479;[mm]
Dýþ Çap;71.540;[mm]
Dýþ Çap;71.437;[mm]
Dýþ Çap;71.471;[mm]
Dýþ Çap;71.482;[mm]
Dýþ Çap;71.446;[mm]
Dýþ Çap;71.487;[mm]
Dýþ Çap;71.445;[mm]
Dýþ Çap;71.425;[mm]
Dýþ Çap;71.511;[mm]
Dýþ Çap;71.582;[mm]
Dýþ Çap;71.543;[mm]
Dýþ Çap;71.429;[mm]
Dýþ Çap;71.485;[mm]
Dýþ Çap;71.424;[mm]
Dýþ Çap;71.477;[mm]
Dýþ Çap;71.482;[mm]
Dýþ Çap;71.549;[mm]
Dýþ Çap;71.525;[mm]
Dýþ Çap;71.543;[mm]
Dýþ Çap;71.388;[mm]
Dýþ Çap;71.374;[mm]
Dýþ Çap;71.435;[mm]
Dýþ Çap;71.501;[mm]
Dýþ Çap;71.476;[mm]
Dýþ Çap;71.334;[mm]
Dýþ Çap;71.448;[mm]
Dýþ Çap;71.617;[mm]
Dýþ Çap;71.471;[mm]
Dýþ Çap;71.401;[mm]
Dýþ Çap;71.494;[mm]
Dýþ Çap;71.456;[mm]
Dýþ Çap;71.376;[mm]
Dýþ Çap;71.450;[mm]
Dýþ Çap;71.528;[mm]
Dýþ Çap;71.483;[mm]
Dýþ Çap;71.509;[mm]
Dýþ Çap;71.472;[mm]
Dýþ Çap;71.384;[mm]
Dýþ Çap;71.458;[mm]
Dýþ Çap;71.440;[mm]
Dýþ Çap;71.441;[mm]
Dýþ Çap;71.499;[mm]
Dýþ Çap;71.435;[mm]
Dýþ Çap;71.449;[mm]
Dýþ Çap;71.416;[mm]
Dýþ Çap;71.559;[mm]
Dýþ Çap;71.474;[mm]
Dýþ Çap;71.476;[mm]
Dýþ Çap;71.521;[mm]
Dýþ Çap;71.476;[mm]
Dýþ Çap;71.459;[mm]
Dýþ Çap;71.456;[mm]
Dýþ Çap;71.531;[mm]
Dýþ Çap;71.485;[mm]
Dýþ Çap;71.397;[mm]
Dýþ Çap;71.418;[mm]
Dýþ Çap;71.560;[mm]
Dýþ Çap;71.480;[mm]
Dýþ Çap;71.496;[mm]
Dýþ Çap;70.734;[mm]
Dýþ Çap;71.439;[mm]
Dýþ Çap;71.400;[mm]
Dýþ Çap;71.377;[mm]
Dýþ Çap;71.488;[mm]
Dýþ Çap;71.428;[mm]
Dýþ Çap;71.492;[mm]
Dýþ Çap;71.511;[mm]
Dýþ Çap;71.401;[mm]
Dýþ Çap;71.537;[mm]
Dýþ Çap;71.499;[mm]
Dýþ Çap;71.361;[mm]
Dýþ Çap;71.399;[mm]
Dýþ Çap;71.467;[mm]
Dýþ Çap;71.515;[mm]
Dýþ Çap;71.422;[mm]
Dýþ Çap;71.401;[mm]
Dýþ Çap;71.461;[mm]
Dýþ Çap;71.472;[mm]
Dýþ Çap;71.483;[mm]
Dýþ Çap;71.515;[mm]
Dýþ Çap;71.496;[mm]
Dýþ Çap;71.519;[mm]
Dýþ Çap;71.496;[mm]
Dýþ Çap;71.465;[mm]
Dýþ Çap;71.494;[mm]
Dýþ Çap;71.366;[mm]
Dýþ Çap;71.426;[mm]
Dýþ Çap;71.544;[mm]
Dýþ Çap;71.524;[mm]
Dýþ Çap;71.406;[mm]
Dýþ Çap;71.453;[mm]
Dýþ Çap;71.437;[mm]
Dýþ Çap;71.411;[mm]
Dýþ Çap;71.385;[mm]
Dýþ Çap;71.403;[mm]
Dýþ Çap;71.456;[mm]
Dýþ Çap;71.406;[mm]
Dýþ Çap;71.524;[mm]
Dýþ Çap;71.459;[mm]
Dýþ Çap;71.465;[mm]
Dýþ Çap;71.490;[mm]
Dýþ Çap;71.483;[mm]
Dýþ Çap;71.461;[mm]
Dýþ Çap;71.458;[mm]
Dýþ Çap;71.447;[mm]
Dýþ Çap;71.524;[mm]
Dýþ Çap;71.366;[mm]
Dýþ Çap;71.502;[mm]
Dýþ Çap;71.497;[mm]
Dýþ Çap;71.387;[mm]
Dýþ Çap;71.416;[mm]
Dýþ Çap;71.507;[mm]
Dýþ Çap;71.581;[mm]
Dýþ Çap;71.570;[mm]
Dýþ Çap;71.832;[mm]
Dýþ Çap;71.467;[mm]
Dýþ Çap;71.436;[mm]
Dýþ Çap;71.492;[mm]
Dýþ Çap;71.463;[mm]
Dýþ Çap;71.457;[mm]
Dýþ Çap;71.290;[mm]
Dýþ Çap;71.488;[mm]
Dýþ Çap;71.362;[mm]
Dýþ Çap;71.481;[mm]
Dýþ Çap;71.534;[mm]
Dýþ Çap;71.435;[mm]
Dýþ Çap;71.413;[mm]
Dýþ Çap;71.475;[mm]
Dýþ Çap;71.501;[mm]
Dýþ Çap;71.452;[mm]
Dýþ Çap;71.494;[mm]
Dýþ Çap;71.413;[mm]
Dýþ Çap;71.437;[mm]
Dýþ Çap; ; 
Dýþ Çap;71.524;[mm]
Dýþ Çap;71.494;[mm]
Dýþ Çap;71.478;[mm]
Dýþ Çap;71.467;[mm]
Dýþ Çap;71.499;[mm]
Dýþ Çap;71.437;[mm]
Dýþ Çap;71.512;[mm]
Dýþ Çap;71.512;[mm]
Dýþ Çap;72.031;[mm]
Dýþ Çap;71.476;[mm]
Dýþ Çap;71.471;[mm]
Dýþ Çap;71.428;[mm]
Dýþ Çap;71.434;[mm]
Dýþ Çap;71.369;[mm]
Dýþ Çap;71.361;[mm]
Dýþ Çap;71.453;[mm]
Dýþ Çap;71.524;[mm]
Dýþ Çap;71.401;[mm]
Dýþ Çap;71.453;[mm]
